genome_name	genome	taxonomy	moco_synthesis	dmso_red_fam_a	so_fam_a	aor_fam	xo_fam_c	mo_n_fix	alt_n_fix	femoco_synthesis	mo_storage	mo_traffick	mo_transport	mo_w_transport	w_transport
Bacteria_Nitrospirae_Nitrospira_Candidatus_Nitrospira_defluvii	GCA_000196815.1	Nitrospirae	12	6	3	0	0	0	0	0	0	0	5	0	0
Bacteria_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Leptospirillum_ferriphilum_YSK	GCA_000695975.1	Nitrospirae	7	1	0	0	0	3	0	3	0	0	4	0	0
Bacteria_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Thermodesulfovibrio_yellowstonii_DSM_11347	GCA_000020985.1	Nitrospirae	12	3	0	3	0	3	0	2	0	0	0	0	3
Bacteria_Nitrospirae_RIFCSPLOWO2_02_FULL_Nitrospirae_62_14	GCA_001805245.1	Nitrospirae	9	3	3	0	0	0	0	0	0	0	3	0	0
Bacteria_OP3X_RIFCSPHIGHO2_02_FULL_OP3X_51_18	GCA_001804125.1	OP3X	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_OP3X_RIFCSPLOWO2_02_FULL_OP3X_45_16	GCA_001804255.1	OP3X	8	3	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_CG1_02_FULL_Omnitrophica_44_16	GCA_001873995.1	Omnitrophica	7	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_CG1_02_SUB10_Omnitrophica_43_210	GCA_001872775.1	Omnitrophica	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_RIFCSPLOWO2_01_FULL_Omnitrophica_45_10b	GCA_001804205.1	Omnitrophica	12	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_RIFCSPLOWO2_02_FULL_Omnitrophica_44_11	GCA_001804245.1	Omnitrophica	10	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_RIFCSPLOWO2_12_FULL_Omnitrophica_50_11	GCA_001804315.1	Omnitrophica	15	4	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_WOR-2_GWA2_WOR_2_45_18	GCA_001804395.1	Omnitrophica	9	1	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Omnitrophica_WOR-2_GWF2_WOR_2_43_52	GCA_001805445.1	Omnitrophica	9	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_45_21	GCA_001805575.1	Omnitrophica	10	3	0	0	0	0	0	0	0	0	0	4	0
Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_50_17	GCA_001805645.1	Omnitrophica	10	2	0	0	1	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_63_39	GCA_001805685.1	Omnitrophica	10	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Omnitrophica_WOR-2_RIFOXYB2_FULL_WOR_2_38_16	GCA_001805995.1	Omnitrophica	5	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFCSPHIGHO2_01_FULL_PER_ii_51_35	GCA_001787535.1	PER-ii	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFCSPHIGHO2_01_FULL_PER_ii_55_13	GCA_001788925.1	PER-ii	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFCSPHIGHO2_02_FULL_PER_ii_49_16	GCA_001788955.1	PER-ii	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFCSPHIGHO2_02_FULL_PER_ii_51_15	GCA_001788965.1	PER-ii	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFCSPLOWO2_12_FULL_PER_ii_53_10	GCA_001787705.1	PER-ii	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFCSPLOWO2_12_FULL_PER_ii_55_15	GCA_001789045.1	PER-ii	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_PER-ii_RIFOXYD2_FULL_PER_ii_58_15	GCA_001789155.1	PER-ii	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Peregrinibacteria_CG2_30_FULL_Peregrinibacteria_PER_44_17	GCA_001873565.1	Peregrinibacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_Phycisphaera_mikurensis_NBRC_102666	GCA_000284115.1	Planctomycetes	9	2	0	0	1	0	0	0	0	0	2	0	0
Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Blastopirellula_marina_SH_106T_DSM_3645	GCA_000153105.1	Planctomycetes	14	4	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Isosphaera_pallida_ATCC_43644	GCA_000186345.1	Planctomycetes	17	3	1	1	1	0	0	0	2	0	0	0	5
Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Pirellula_staleyi_DSM_6068	GCA_000025185.1	Planctomycetes	15	3	4	0	1	0	0	0	0	0	3	0	0
Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_limnophilus_DSM_3776	GCA_000092105.1	Planctomycetes	9	3	2	0	0	0	0	0	0	0	0	0	0
Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Rhodopirellula_baltica_SH_1	GCA_000196115.1	Planctomycetes	12	3	1	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Acidithiobacillia_Acidithiobacillales_Acidithiobacillaceae_Acidithiobacillus_ferrivorans_SS3	GCA_000214095.3	Proteobacteria	15	4	0	0	1	3	0	3	0	1	2	2	0
Bacteria_Proteobacteria_Alphaproteobacteria_Alpha_proteobacterium_IMCC1322	GCA_000024465.1	Proteobacteria	12	5	2	0	3	0	0	0	0	0	0	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Asticcacaulis_excentricus_CB_48_1	GCA_000175215.2	Proteobacteria	12	3	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas_subvibrioides_ATCC_15264	GCA_000144605.1	Proteobacteria	8	1	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_segnis_ATCC_21756	GCA_000092285.1	Proteobacteria	10	4	1	0	6	0	0	0	0	0	2	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium_zucineum_HLK1	GCA_000017265.1	Proteobacteria	12	3	1	0	2	0	0	0	0	0	2	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Magnetococcales_Magnetococcaceae_Magnetococcus_sp._MC_1	GCA_000014865.1	Proteobacteria	10	4	1	0	0	3	0	3	0	1	5	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Parvularculales_Parvularculaceae_Parvularcula_bermudensis_HTCC2503	GCA_000152825.2	Proteobacteria	12	2	0	0	1	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Aurantimonadaceae_Aurantimonas_manganoxydans_SI85_9A1	GCA_000153465.1	Proteobacteria	14	8	1	0	6	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Aurantimonadaceae_Fulvimarina_pelagi_HTCC2506_unfinished_sequence	GCA_000153705.1	Proteobacteria	13	7	1	0	5	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bartonellaceae_Bartonella_clarridgeiae_73	GCA_000253015.1	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Beijerinckia_indica_subsp._indica_ATCC_9039	GCA_000019845.1	Proteobacteria	13	3	1	0	3	4	0	3	2	1	6	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Chelatococcus_sp._GW1	GCA_001271345.1	Proteobacteria	12	7	1	0	11	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Methylocella_silvestris_BL2	GCA_000021745.1	Proteobacteria	11	9	2	0	4	3	0	3	2	1	5	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_japonicum_SEMIA_5079	GCA_000661935.1	Proteobacteria	14	10	6	0	21	3	0	3	2	1	5	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Nitrobacter_hamburgensis_X14	GCA_000013885.1	Proteobacteria	14	7	5	0	5	0	0	0	2	0	5	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Oligotropha_carboxidovorans_OM5	GCA_000218565.1	Proteobacteria	14	8	2	0	4	0	0	0	0	0	4	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Brucellaceae_Brucella_abortus_A13334	GCA_000238175.1	Proteobacteria	9	4	2	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Brucellaceae_Ochrobactrum_anthropi_ATCC_49188_1	GCA_000017405.1	Proteobacteria	9	6	2	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Devosia_sp._17_2_E_8	GCA_000743515.1	Proteobacteria	9	4	2	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Hyphomicrobium_nitrativorans_NL23	GCA_000503895.1	Proteobacteria	9	8	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Pelagibacterium_halotolerans_B2	GCA_000230555.1	Proteobacteria	10	4	1	0	2	0	0	0	0	0	2	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Prosthecomicrobium_hirschii_ATCC_27832	GCA_001305515.1	Proteobacteria	16	8	2	0	7	3	0	3	0	0	4	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodomicrobium_vannielii_ATCC_17100	GCA_000166055.1	Proteobacteria	10	1	1	0	0	3	7	7	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_extorquens_PA1	GCA_000018845.1	Proteobacteria	14	9	4	0	8	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Microvirga_sp._WSM3557	GCA_000262405.1	Proteobacteria	13	11	3	0	7	3	0	3	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Methylocystis_sp._SC2	GCA_000304315.1	Proteobacteria	11	5	3	0	2	4	0	3	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Aquamicrobium_defluvii_W13Z1	GCA_000585625.1	Proteobacteria	12	6	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Hoeflea_phototrophica_DFL_43	GCA_000154705.2	Proteobacteria	10	4	2	0	7	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_australicum_WSM2073	GCA_000230995.3	Proteobacteria	14	5	1	0	11	3	0	3	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Parvibaculum_lavamentivorans_DS_1	GCA_000017565.1	Proteobacteria	10	1	0	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium_sp._YR531	GCA_000282595.1	Proteobacteria	10	6	1	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Candidatus_Liberibacter_americanus_Sao_Paulo	GCA_000496595.1	Proteobacteria	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Neorhizobium_galegae_bv._orientalis_HAMBI_540	GCA_000731315.1	Proteobacteria	12	6	5	0	12	3	0	3	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_RhizobiumAgrobacterium_group_Agrobacterium_sp._H13_3	GCA_000192635.1	Proteobacteria	10	7	2	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_RhizobiumAgrobacterium_group_Rhizobium_leguminosarum_bv._trifolii_CB782	GCA_000520875.1	Proteobacteria	9	7	5	0	3	3	0	3	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_SinorhizobiumEnsifer_group_Ensifer_adhaerens_OV14	GCA_000583045.1	Proteobacteria	11	8	4	0	9	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_SinorhizobiumEnsifer_group_Ensifer_meliloti_GR4	GCA_000320385.2	Proteobacteria	11	8	3	0	18	3	0	3	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhodobiaceae_Lutibaculum_baratangense_AMV1	GCA_000496075.1	Proteobacteria	12	9	1	0	10	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Azorhizobium_caulinodans_ORS_571	GCA_000010525.1	Proteobacteria	13	11	3	0	8	4	0	3	2	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Starkeya_novella_DSM_506	GCA_000092925.1	Proteobacteria	12	9	4	0	8	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Xanthobacter_autotrophicus_Py2	GCA_000017645.1	Proteobacteria	12	9	7	0	5	4	0	3	2	1	2	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_unclassified_Rhizobiales_Bauldia_litoralis_ATCC_35022	GCA_900104485.1	Proteobacteria	11	4	3	0	8	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_unclassified_Rhizobiales_Vasilyevaea_enhydra_ATCC_23634	GCA_900119845.1	Proteobacteria	10	3	1	0	9	0	0	0	0	0	2	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_Hirschia_baltica_ATCC_49814	GCA_000023785.1	Proteobacteria	9	4	0	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_Hyphomonas_neptunium_ATCC_15444	GCA_000013025.1	Proteobacteria	14	2	0	0	3	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_Maricaulis_maris_MCS10	GCA_000014745.1	Proteobacteria	9	3	1	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_Oceanicaulis_alexandrii_HTCC2633	GCA_000152745.1	Proteobacteria	3	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Actibacterium_mucosum_KCTC_23349	GCA_000647975.1	Proteobacteria	12	6	2	0	5	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Celeribacter_sp._P73_complete_genome	GCA_000819565.1	Proteobacteria	13	5	1	0	7	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Citreicella_sp._SE45	GCA_000161755.1	Proteobacteria	13	8	2	0	12	1	0	1	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Defluviimonas_sp._20V17	GCA_000687435.1	Proteobacteria	13	10	3	0	9	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Dinoroseobacter_shibae_DFL_12	GCA_000018145.1	Proteobacteria	13	7	4	0	10	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Haematobacter_missouriensis_CCUG_52307	GCA_000740775.1	Proteobacteria	12	5	2	0	7	0	0	0	0	0	4	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Jannaschia_sp._CCS1	GCA_000013565.1	Proteobacteria	11	4	1	0	9	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ketogulonigenium_vulgarum_WSH_001	GCA_000223375.1	Proteobacteria	8	1	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Labrenzia_alexandrii_DFL_11	GCA_000158095.2	Proteobacteria	11	6	2	0	8	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Loktanella_vestfoldensis_SKA53	GCA_000152785.1	Proteobacteria	11	4	1	0	5	0	0	0	0	0	3	0	5
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Nereida_ignava_DSM_16309	GCA_001404155.1	Proteobacteria	12	3	2	0	1	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Oceanibulbus_indolifex_HEL_45_unfinished_sequence	GCA_000172095.1	Proteobacteria	12	4	2	0	8	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Oceanicola_granulosus_HTCC2516	GCA_000153305.1	Proteobacteria	11	4	2	0	5	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Oceaniovalibus_guishaninsula_JLT2003	GCA_000299575.1	Proteobacteria	10	5	1	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Octadecabacter_arcticus_238	GCA_000155735.2	Proteobacteria	15	4	2	0	7	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus_denitrificans_PD1222_1	GCA_000203895.1	Proteobacteria	12	9	2	0	1	0	0	0	0	0	5	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pelagibaca_bermudensis_HTCC2601	GCA_000153725.1	Proteobacteria	12	6	2	0	11	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Phaeobacter_gallaeciensis_2.10	GCA_000154745.2	Proteobacteria	13	5	2	0	5	0	0	0	0	0	3	0	4
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina_temperata_RCA23_DSM_22400_RCA23	GCA_000738435.1	Proteobacteria	16	4	2	0	5	0	0	0	0	0	3	0	6
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pseudovibrio_sp._FO_BEG1	GCA_000236645.1	Proteobacteria	13	11	2	0	5	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodobacter_capsulatus_SB1003	GCA_000021865.1	Proteobacteria	14	4	0	0	1	3	4	4	0	1	6	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodovulum_sp._PH10	GCA_000293785.1	Proteobacteria	17	8	2	0	11	3	4	2	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseibium_sp._TrichSKD4_genomic_scaffold_scf_1119120597021	GCA_000148725.1	Proteobacteria	11	5	3	0	6	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseivivax_sp._22II_s10s	GCA_000520615.1	Proteobacteria	11	4	1	0	7	0	0	0	0	0	4	0	5
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseobacter_Thalassiobium_sp._R2A62_genomic_scaffold_scf_1112329232034	GCA_000161835.1	Proteobacteria	11	3	2	0	4	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseobacter_litoralis_Och_149	GCA_000154785.2	Proteobacteria	14	7	2	0	7	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseovarius_sp._217	GCA_000152845.1	Proteobacteria	14	7	2	0	9	0	0	0	0	0	3	0	4
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sagittula_stellata_E_37_unfinished_sequence	GCA_000169415.1	Proteobacteria	12	7	2	0	14	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Salipiger_mucosus_DSM_16094_scaffold_version	GCA_000442255.1	Proteobacteria	10	7	2	0	10	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Silicibacter_pomeroyi_DSS_3	GCA_000011965.2	Proteobacteria	13	8	2	0	9	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter_sp._NAS_14.1	GCA_000152645.1	Proteobacteria	12	4	4	0	8	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Thalassobacter_arenae_DSM_19593	GCA_000442275.2	Proteobacteria	11	3	2	0	7	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Thioclava_pacifica_DSM_10166	GCA_000714535.1	Proteobacteria	10	4	2	0	1	0	0	0	0	0	4	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter_pasteurianus_386B	GCA_000723785.1	Proteobacteria	12	2	0	0	6	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidiphilium_multivorum_AIU301	GCA_000202835.1	Proteobacteria	11	11	5	0	10	0	0	0	0	0	1	2	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Commensalibacter_sp._MX_MONARCH01	GCA_000527695.1	Proteobacteria	11	2	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Gluconacetobacter_diazotrophicus_PAl_5	GCA_000067045.1	Proteobacteria	14	2	3	0	4	3	0	3	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Gluconacetobacter_xylinus_NBRC_3288	GCA_000182745.1	Proteobacteria	13	2	1	0	3	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Gluconobacter_oxydans_621H	GCA_000011685.1	Proteobacteria	11	0	1	0	4	0	0	0	0	0	1	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Granulibacter_bethesdensis_CGDNIH1	GCA_000014285.2	Proteobacteria	11	6	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_amazonense_CBAmc	GCA_000730165.2	Proteobacteria	16	6	3	0	6	3	0	3	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Caenispirillum_salinarum_AK4	GCA_000315795.1	Proteobacteria	14	11	4	0	5	3	0	3	0	1	3	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Candidatus_Endolissoclinum_faulkneri_L5	GCA_000510265.1	Proteobacteria	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetospirillum_magneticum_AMB_1	GCA_000009985.1	Proteobacteria	12	10	2	2	5	3	0	3	0	1	3	0	4
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Oceanibaculum_indicum_P24	GCA_000299935.1	Proteobacteria	13	8	3	0	11	0	0	0	0	0	4	0	4
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Rhodospirillum_rubrum_S1_ATCC_11170	GCA_000013085.1	Proteobacteria	13	4	1	1	1	3	4	4	0	1	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_stibiiresistens_SB22	GCA_000576635.1	Proteobacteria	19	10	1	0	24	3	0	3	0	1	4	0	3
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Thalassospira_profundimaris_WP0211	GCA_000300275.1	Proteobacteria	13	3	3	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Tistrella_mobilis_KA081020_065	GCA_000264455.2	Proteobacteria	14	8	2	0	8	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Anaplasma_marginale_St._Maries	GCA_000011945.1	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Ehrlichia_chaffeensis_Osceola	GCA_000632905.1	Proteobacteria	3	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Neorickettsia_sennetsu_Miyayama	GCA_000013165.1	Proteobacteria	3	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Wolbachieae_Wolbachia_endosymbiont_of_Drosophila_melanogaster	GCA_000008025.1	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Candidatus_Midichloria_mitochondrii_IricVA	GCA_000219355.1	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0
